year,student_id,gender,race,class,region,discrimination_complaint
1998,S300697,F,white,10B,new_york,0
1998,S300698,F,white,11A,new_york,0
1998,S300699,M,white,9A,georgia,1
1998,S300700,M,white,9A,illinois,0
1998,S300701,M,white,9A,illinois,0
1998,S300702,M,white,10A,north_carolina,0
1998,S300703,M,white,12A,ohio,0
1998,S300704,F,white,9A,ohio,0
1998,S300705,F,white,9B,florida,0
1998,S300706,F,white,9A,georgia,0
1998,S300707,M,white,9B,michigan,0
1998,S300708,M,white,10A,florida,0
1998,S300709,M,white,9A,new_york,0
1998,S300710,F,white,10B,georgia,0
1998,S300711,F,white,9A,pennsylvania,0
1998,S300712,F,white,9B,florida,0
1998,S300713,M,white,9A,new_york,0
1998,S300714,F,white,9B,pennsylvania,0
1998,S300715,M,white,12B,florida,0
1998,S300716,F,white,12A,pennsylvania,0
1998,S300717,F,white,9A,california,0
1998,S300718,M,white,12A,florida,0
1998,S300719,F,white,11B,florida,0
1998,S300720,F,white,9B,pennsylvania,0
1998,S300721,M,white,11A,florida,0
1998,S300722,F,white,10A,florida,0
1998,S300723,F,white,10A,texas,0
1998,S300724,F,white,10A,georgia,0
1998,S300725,F,white,9A,texas,0
1998,S300726,F,white,11B,california,0
1998,S300727,F,white,11B,ohio,0
1998,S300728,M,white,9B,georgia,0
1998,S300729,M,white,9B,georgia,0
1998,S300730,M,white,9B,north_carolina,0
1998,S300731,F,white,9A,north_carolina,0
1998,S300732,F,white,10B,pennsylvania,0
1998,S300733,M,white,11B,california,0
1998,S300734,F,white,10A,florida,0
1998,S300735,M,white,9A,florida,0
1998,S300736,M,white,10B,california,0
1998,S300737,M,white,11B,illinois,0
1998,S300738,F,white,10B,florida,0
1998,S300739,M,white,10A,georgia,0
1998,S300740,M,white,11A,florida,0
1998,S300741,F,white,9B,illinois,0
1998,S300742,M,white,9A,texas,0
1998,S300743,F,white,9A,new_york,0
1998,S300744,F,white,9B,texas,0
1998,S300745,M,white,9A,pennsylvania,0
1998,S300746,M,white,9A,florida,0
1998,S300747,F,white,11B,illinois,0
1998,S300748,M,white,9A,pennsylvania,0
1998,S300749,F,white,9B,new_york,0
1998,S300750,F,white,10B,california,0
1998,S300751,M,white,9B,pennsylvania,0
1998,S300752,F,white,12A,georgia,0
1998,S300753,M,white,10B,new_york,0
1998,S300754,M,white,9A,california,0
1998,S300755,F,white,10A,texas,0
1998,S300756,M,white,10A,michigan,0
1998,S300757,F,white,11A,ohio,0
1998,S300758,M,white,11A,texas,0
1998,S300759,F,white,9B,illinois,0
1998,S300760,M,white,10A,north_carolina,0
1998,S300761,F,white,10A,north_carolina,0
1998,S300762,F,white,11A,new_york,0
1998,S300763,M,white,10A,illinois,0
1998,S300764,F,white,9B,california,0
1998,S300765,M,white,12B,georgia,0
1998,S300766,F,white,9A,california,0
1998,S300767,M,white,9A,michigan,0
1998,S300768,F,white,9B,georgia,0
1998,S300769,M,white,9B,michigan,1
1998,S300770,M,white,9A,texas,0
1998,S300771,F,white,10A,north_carolina,0
1998,S300772,F,white,10B,ohio,0
1998,S300773,F,white,10A,ohio,0
1998,S300774,F,white,9A,texas,0
1998,S300775,F,white,11A,florida,0
1998,S300776,M,white,10A,michigan,0
1998,S300777,M,white,9A,north_carolina,0
1998,S300778,F,white,10A,michigan,0
1998,S300779,F,white,9B,california,0
1998,S300780,F,white,9B,texas,0
1998,S300781,F,white,10A,new_york,0
1998,S300782,F,white,10A,illinois,0
1998,S300783,F,white,10A,michigan,0
1998,S300784,M,white,9B,ohio,0
1998,S300785,F,white,10A,texas,0
1998,S300786,M,white,11A,illinois,0
1998,S300787,M,white,11A,california,0
1998,S300788,F,white,11A,georgia,0
1998,S300789,F,white,11A,california,0
1998,S300790,M,white,12A,florida,0
1998,S300791,F,white,9A,michigan,0
1998,S300792,M,white,12A,texas,0
1998,S300793,F,white,9B,illinois,1
1998,S300794,F,white,11B,texas,0
1998,S300795,M,white,10B,michigan,0
1998,S300796,M,white,10A,new_york,0
1998,S300797,F,white,11A,california,0
1998,S300798,F,white,12B,ohio,0
1998,S300799,F,white,12B,illinois,0
1998,S300800,F,white,11A,michigan,0
1998,S300801,F,black,9B,california,0
1998,S300802,F,black,10A,illinois,0
1998,S300803,F,black,9B,north_carolina,1
1998,S300804,F,black,10B,florida,0
1998,S300805,M,black,11B,texas,1
1998,S300806,F,black,10A,texas,0
1998,S300807,M,black,12A,florida,0
1998,S300808,F,black,10B,california,0
1998,S300809,M,black,9A,georgia,1
1998,S300810,M,black,9A,georgia,0
1998,S300811,F,black,10A,ohio,0
1998,S300812,M,black,11B,illinois,0
1998,S300813,F,black,9A,florida,0
1998,S300814,F,black,12A,georgia,1
1998,S300815,M,black,10B,ohio,0
1998,S300816,F,black,10B,new_york,1
1998,S300817,M,black,10B,california,0
1998,S300818,M,black,10B,florida,0
1998,S300819,F,black,9B,georgia,0
1998,S300820,F,black,9B,georgia,1
1998,S300821,M,black,9A,texas,1
1998,S300822,M,black,11B,pennsylvania,0
1998,S300823,F,black,9B,georgia,0
1998,S300824,F,black,10B,illinois,0
1998,S300825,M,black,9B,new_york,0
1998,S300826,M,black,12B,ohio,0
1998,S300827,M,black,9B,georgia,0
1998,S300828,F,black,12A,new_york,0
1998,S300829,M,black,11A,ohio,0
1998,S300830,F,black,9B,michigan,0
1998,S300831,F,black,11A,pennsylvania,1
1998,S300832,F,black,10A,ohio,0
1998,S300833,M,black,11B,texas,0
1998,S300834,F,black,11B,michigan,1
1998,S300835,F,black,11A,north_carolina,1
1998,S300836,F,black,9B,illinois,0
1998,S300837,M,black,10B,pennsylvania,0
1998,S300838,F,black,11B,north_carolina,0
1998,S300839,M,black,11A,texas,0
1998,S300840,M,black,9A,north_carolina,1
1998,S300841,F,black,10B,ohio,1
1998,S300842,F,black,9B,california,0
1998,S300843,M,black,10A,texas,1
1998,S300844,M,black,12A,california,0
1998,S300845,M,black,11A,michigan,0
1998,S300846,M,black,11A,north_carolina,0
1998,S300847,M,black,11A,texas,0
1998,S300848,M,black,9A,california,0
1998,S300849,M,black,10B,texas,0
1998,S300850,M,black,9B,illinois,0
1998,S300851,F,black,11A,north_carolina,0
1998,S300852,F,black,9B,north_carolina,0
1998,S300853,M,black,9A,north_carolina,1
1998,S300854,M,black,9A,georgia,0
1998,S300855,M,black,9B,texas,0
1998,S300856,F,black,12B,ohio,1
1998,S300857,M,black,10A,new_york,0
1998,S300858,M,black,9A,georgia,0
1998,S300859,M,black,9A,ohio,0
1998,S300860,M,black,10A,california,0
1998,S300861,F,black,12B,michigan,0
1998,S300862,M,black,11A,texas,0
1998,S300863,F,black,9B,new_york,0
1998,S300864,M,black,12A,california,0
1998,S300865,M,black,12B,california,1
1998,S300866,M,black,10B,georgia,0
1998,S300867,M,black,9B,california,0
1998,S300868,F,black,10B,michigan,0
1998,S300869,F,black,9A,illinois,1
1998,S300870,M,black,10B,north_carolina,0
1998,S300871,F,black,11A,california,0
1998,S300872,M,black,10B,texas,1
1998,S300873,M,black,11B,north_carolina,1
1998,S300874,F,black,9A,texas,0
1998,S300875,M,black,11A,florida,1
1998,S300876,M,black,9A,illinois,0
1998,S300877,F,black,10A,florida,0
1998,S300878,F,black,10B,ohio,0
1998,S300879,M,black,9A,texas,0
1998,S300880,M,black,10B,illinois,1
1998,S300881,F,black,9B,illinois,0
1998,S300882,F,black,10B,new_york,1
1998,S300883,F,black,9A,georgia,1
1998,S300884,M,black,9B,north_carolina,0
1998,S300885,M,black,9A,ohio,0
1998,S300886,M,black,12A,georgia,0
1998,S300887,F,black,11A,pennsylvania,0
1998,S300888,M,black,9A,georgia,0
1998,S300889,M,black,11B,texas,0
1998,S300890,F,black,11B,georgia,0
1998,S300891,F,black,9B,illinois,1
1998,S300892,F,black,10B,texas,1
1998,S300893,M,black,9A,florida,0
1998,S300894,F,black,12B,texas,1
1998,S300895,M,black,10A,ohio,0
1998,S300896,F,black,10B,texas,0
1998,S300897,M,black,9A,georgia,0
1998,S300898,M,black,10B,texas,0
1998,S300899,F,black,9A,illinois,0
1998,S300900,F,black,10B,florida,0
1998,S300901,F,black,9B,new_york,0
1998,S300902,M,black,9B,ohio,1
1998,S300903,M,black,10A,ohio,0
1998,S300904,M,black,10A,pennsylvania,0
1998,S300905,M,black,11A,california,0
1998,S300906,M,black,11B,georgia,1
1998,S300907,F,black,9B,pennsylvania,1
1998,S300908,F,black,9B,north_carolina,1
1998,S300909,F,black,11A,new_york,0
1998,S300910,F,black,9A,florida,0
1998,S300911,F,black,10A,pennsylvania,0
1998,S300912,F,black,9B,michigan,1
1998,S300913,M,black,9A,california,1
1998,S300914,M,black,9B,illinois,0
1998,S300915,F,black,9B,california,0
1998,S300916,F,black,9B,michigan,0
1998,S300917,F,black,10B,north_carolina,0
1998,S300918,M,black,11A,illinois,0
1998,S300919,M,black,12B,california,0
1998,S300920,M,black,9A,texas,1
1998,S300921,F,hispanic,11A,pennsylvania,0
1998,S300922,M,hispanic,12B,florida,1
1998,S300923,F,hispanic,12A,georgia,0
1998,S300924,M,hispanic,9A,texas,0
1998,S300925,F,hispanic,9B,illinois,0
1998,S300926,M,hispanic,9B,illinois,0
1998,S300927,F,hispanic,10A,florida,0
1998,S300928,M,hispanic,9B,florida,0
1998,S300929,M,hispanic,9B,ohio,0
1998,S300930,M,hispanic,10B,california,0
1998,S300931,F,hispanic,10A,new_york,0
1998,S300932,F,hispanic,11B,florida,0
1998,S300933,M,hispanic,10B,new_york,0
1998,S300934,F,hispanic,10B,florida,1
1998,S300935,M,hispanic,11A,ohio,1
1998,S300936,M,hispanic,9A,california,0
1998,S300937,F,hispanic,9A,new_york,0
1998,S300938,F,hispanic,12B,new_york,0
1998,S300939,M,hispanic,10B,california,0
1998,S300940,F,hispanic,12A,ohio,0
1998,S300941,M,hispanic,11B,illinois,0
1998,S300942,M,hispanic,11B,texas,0
1998,S300943,F,hispanic,11B,illinois,0
1998,S300944,M,hispanic,9B,new_york,1
1998,S300945,F,hispanic,9B,new_york,0
1998,S300946,F,hispanic,10B,texas,1
1998,S300947,M,hispanic,9B,north_carolina,0
1998,S300948,M,hispanic,11B,georgia,0
1998,S300949,F,hispanic,9B,pennsylvania,1
1998,S300950,F,hispanic,9A,california,0
1998,S300951,M,hispanic,9B,michigan,0
1998,S300952,F,hispanic,10A,ohio,0
1998,S300953,F,hispanic,9A,pennsylvania,0
1998,S300954,M,hispanic,10A,illinois,1
1998,S300955,M,hispanic,10B,illinois,0
1998,S300956,F,hispanic,9B,pennsylvania,0
1998,S300957,F,hispanic,10B,florida,0
1998,S300958,F,hispanic,10A,california,1
1998,S300959,M,hispanic,10B,illinois,0
1998,S300960,M,hispanic,10A,pennsylvania,0
1998,S300961,F,hispanic,9A,ohio,1
1998,S300962,F,hispanic,9A,california,0
1998,S300963,F,hispanic,9A,texas,0
1998,S300964,M,hispanic,9B,pennsylvania,0
1998,S300965,F,hispanic,11A,new_york,1
1998,S300966,F,hispanic,10A,pennsylvania,0
1998,S300967,M,hispanic,10B,ohio,1
1998,S300968,M,hispanic,10A,pennsylvania,1
1998,S300969,M,hispanic,10A,florida,0
1998,S300970,M,hispanic,10A,texas,0
1998,S300971,F,asian,9B,new_york,0
1998,S300972,F,asian,11A,florida,0
1998,S300973,M,asian,11A,new_york,0
1998,S300974,F,asian,9B,north_carolina,0
1998,S300975,F,asian,9B,new_york,0
1998,S300976,M,asian,9A,michigan,0
1998,S300977,M,asian,11A,new_york,0
1998,S300978,F,asian,9A,michigan,1
1998,S300979,M,asian,9B,pennsylvania,0
1998,S300980,M,asian,11A,new_york,0
1998,S300981,F,asian,10A,ohio,0
1998,S300982,F,asian,10A,pennsylvania,0
1998,S300983,F,asian,9A,illinois,0
1998,S300984,F,asian,9B,pennsylvania,0
1998,S300985,F,asian,10A,ohio,0
1998,S300986,F,asian,9A,ohio,0
1998,S300987,M,asian,10A,pennsylvania,0
1998,S300988,M,asian,9B,texas,0
1998,S300989,M,asian,12B,georgia,0
1998,S300990,F,asian,10B,pennsylvania,0
1998,S300991,M,asian,10B,ohio,0
1998,S300992,M,asian,10A,north_carolina,1
1998,S300993,F,asian,9A,texas,0
1998,S300994,M,asian,9B,florida,0
1998,S300995,M,asian,11A,california,1
1998,S300996,M,asian,10A,florida,0
1998,S300997,F,asian,9B,north_carolina,0
1998,S300998,F,asian,10A,florida,0
1998,S300999,F,asian,10B,ohio,1
1998,S301000,M,asian,11A,florida,0
1998,S301001,F,other,12B,michigan,0
1998,S301002,F,other,11A,georgia,0
1998,S301003,F,other,9B,illinois,0
1998,S301004,F,other,10A,pennsylvania,0
1998,S301005,M,other,9A,ohio,0
1998,S301006,M,other,9B,florida,1
1998,S301007,F,other,9A,california,0
1998,S301008,F,other,10A,michigan,0
1998,S301009,M,other,10B,georgia,0
1998,S301010,M,other,10A,ohio,0
1998,S301011,F,other,10B,ohio,1
1998,S301012,M,other,9B,michigan,0
1998,S301013,F,other,10B,illinois,0
1998,S301014,M,other,10A,ohio,0
1998,S301015,F,other,9A,new_york,0
1998,S301016,F,other,9A,new_york,0
1998,S301017,M,other,9A,new_york,0
1998,S301018,F,other,11B,new_york,0
1998,S301019,M,other,9B,ohio,0
1998,S301020,F,other,10A,texas,0
1999,S300001,M,white,11A,georgia,0
1999,S300002,M,white,10B,georgia,0
1999,S300003,M,white,12B,california,0
1999,S300004,M,white,11B,illinois,0
1999,S300005,M,white,11A,texas,0
1999,S300006,M,white,10B,new_york,0
1999,S300007,M,white,11B,new_york,0
1999,S300008,F,white,10B,california,0
1999,S300009,F,white,11A,ohio,0
1999,S300010,F,white,10B,florida,0
1999,S300011,F,white,11A,michigan,0
1999,S300012,F,white,10B,california,1
1999,S300013,F,white,11B,georgia,0
1999,S300014,M,white,11B,california,0
1999,S300015,M,white,10A,north_carolina,0
1999,S300016,F,white,10B,georgia,0
1999,S300017,F,white,12B,texas,0
1999,S300018,M,white,11B,ohio,0
1999,S300019,F,white,10A,california,0
1999,S300020,M,white,11B,new_york,0
1999,S300022,F,white,10A,ohio,0
1999,S300023,M,white,10A,new_york,0
1999,S300026,M,white,11B,california,0
1999,S300027,F,white,12A,florida,0
1999,S300028,M,white,10A,north_carolina,0
1999,S300029,F,white,12A,north_carolina,0
1999,S300030,M,white,11A,north_carolina,0
1999,S300031,M,white,10B,pennsylvania,0
1999,S300032,M,white,10B,texas,0
1999,S300033,M,white,10B,texas,0
1999,S300034,F,white,11A,california,0
1999,S300035,F,white,11A,new_york,0
1999,S300036,F,white,11A,ohio,0
1999,S300037,M,white,10B,pennsylvania,0
1999,S300038,M,white,10A,texas,1
1999,S300039,M,white,10B,florida,0
1999,S300040,M,white,10A,new_york,0
1999,S300045,M,white,12A,new_york,0
1999,S300046,M,white,11A,texas,0
1999,S300047,F,white,11A,georgia,0
1999,S300048,F,white,10B,north_carolina,0
1999,S300049,M,white,11A,new_york,0
1999,S300050,M,white,10B,illinois,0
1999,S300051,F,white,10B,texas,0
1999,S300052,M,white,10B,ohio,0
1999,S300054,M,white,10A,texas,0
1999,S300055,F,white,10B,texas,0
1999,S300056,F,white,12B,illinois,0
1999,S300057,F,white,11A,texas,0
1999,S300058,F,white,10A,illinois,0
1999,S300059,M,white,10B,north_carolina,0
1999,S300060,F,white,10B,georgia,0
1999,S300061,M,white,12A,michigan,1
1999,S300062,M,white,10A,pennsylvania,0
1999,S300063,M,white,12A,california,1
1999,S300064,M,white,12A,florida,0
1999,S300065,M,white,10B,new_york,0
1999,S300066,M,white,10B,pennsylvania,0
1999,S300067,M,white,12A,michigan,0
1999,S300068,F,white,11A,pennsylvania,0
1999,S300069,F,white,11B,illinois,0
1999,S300070,F,white,11B,new_york,0
1999,S300071,F,white,10A,michigan,0
1999,S300072,M,white,10A,michigan,0
1999,S300073,M,white,11A,north_carolina,0
1999,S300074,M,white,10B,california,0
1999,S300075,F,white,11A,illinois,0
1999,S300076,F,white,12A,pennsylvania,0
1999,S300077,M,white,10A,illinois,0
1999,S300078,M,white,10A,texas,0
1999,S300079,M,white,12B,michigan,0
1999,S300080,M,white,10B,illinois,0
1999,S300081,F,white,10A,florida,0
1999,S300082,M,white,11A,georgia,0
1999,S300083,F,white,10B,california,0
1999,S300084,F,white,11A,california,0
1999,S300085,F,white,11A,illinois,0
1999,S300086,F,white,10B,california,0
1999,S300087,M,white,10B,georgia,0
1999,S300088,F,white,11A,north_carolina,0
1999,S300089,F,white,12A,georgia,0
1999,S300090,F,white,12B,illinois,0
1999,S300091,F,white,10A,florida,1
1999,S300092,F,white,10A,illinois,1
1999,S300093,F,white,10A,north_carolina,0
1999,S300094,F,white,10A,pennsylvania,0
1999,S300095,M,white,12A,north_carolina,0
1999,S300096,F,white,11A,florida,0
1999,S300097,M,white,11A,north_carolina,0
1999,S300098,F,white,10A,north_carolina,0
1999,S300099,M,white,11A,michigan,0
1999,S300100,F,white,12B,north_carolina,0
1999,S300101,F,white,10B,georgia,0
1999,S300102,M,white,10B,illinois,0
1999,S300103,M,white,10A,florida,0
1999,S300104,F,white,12A,pennsylvania,0
1999,S300106,M,white,11B,california,0
1999,S300107,F,white,12A,north_carolina,0
1999,S300108,F,white,10A,texas,0
1999,S300109,F,white,10A,illinois,0
1999,S300110,M,white,11A,new_york,0
1999,S300111,F,white,11B,texas,0
1999,S300113,M,white,10B,illinois,0
1999,S300114,M,white,10A,california,0
1999,S300115,F,white,10A,pennsylvania,0
1999,S300116,F,white,12B,new_york,0
1999,S300117,F,white,11B,north_carolina,0
1999,S300118,F,white,10A,illinois,0
1999,S300119,M,white,10B,texas,0
1999,S300120,F,white,12B,texas,0
1999,S300121,M,white,10B,illinois,0
1999,S300123,F,white,12A,michigan,0
1999,S300125,F,white,11B,georgia,0
1999,S300126,M,white,11B,michigan,0
1999,S300127,M,white,11A,texas,0
1999,S300128,F,white,10A,texas,0
1999,S300129,F,white,12A,california,0
1999,S300130,M,white,11B,pennsylvania,0
1999,S300131,M,white,10B,california,0
1999,S300132,F,white,11A,ohio,0
1999,S300133,M,white,12A,georgia,0
1999,S300134,M,white,11B,california,0
1999,S300135,F,white,11A,new_york,0
1999,S300136,M,white,11B,pennsylvania,0
1999,S300137,M,white,12A,new_york,0
1999,S300138,M,white,10A,michigan,0
1999,S300139,M,white,10A,pennsylvania,0
1999,S300140,M,white,10B,california,0
1999,S300141,M,white,11B,north_carolina,0
1999,S300142,F,white,10A,texas,0
1999,S300143,F,white,10A,florida,0
1999,S300144,M,white,11B,ohio,0
1999,S300145,M,white,10A,georgia,0
1999,S300146,M,white,11A,california,0
1999,S300147,M,white,10B,ohio,0
1999,S300148,F,white,10B,pennsylvania,0
1999,S300149,M,white,11A,north_carolina,0
1999,S300150,M,white,11A,florida,0
1999,S300151,F,white,10A,new_york,0
1999,S300152,F,white,10A,california,0
1999,S300153,F,white,10A,texas,0
1999,S300154,M,white,12B,florida,0
1999,S300155,M,white,12A,ohio,0
1999,S300157,F,white,10A,florida,0
1999,S300158,M,white,12B,new_york,0
1999,S300159,F,white,12A,new_york,0
1999,S300160,M,white,10B,new_york,0
1999,S300161,M,white,12B,michigan,0
1999,S300162,M,white,10A,florida,0
1999,S300163,M,white,11B,michigan,0
1999,S300164,M,white,10A,california,0
1999,S300165,F,white,11A,georgia,0
1999,S300166,F,white,10B,california,0
1999,S300167,M,white,10B,new_york,0
1999,S300168,M,white,12A,georgia,0
1999,S300169,M,white,10A,illinois,0
1999,S300170,F,white,10B,florida,0
1999,S300171,F,white,12B,ohio,0
1999,S300172,M,white,11A,ohio,0
1999,S300173,F,white,11A,ohio,0
1999,S300174,F,white,11A,new_york,1
1999,S300175,M,white,12A,florida,0
1999,S300177,M,white,10B,ohio,0
1999,S300178,F,white,10B,michigan,0
1999,S300179,M,white,11A,georgia,0
1999,S300180,M,white,12B,florida,0
1999,S300181,F,white,11A,florida,0
1999,S300182,F,white,10B,michigan,0
1999,S300183,M,white,11B,michigan,0
1999,S300184,M,white,12B,georgia,0
1999,S300186,F,white,10A,michigan,0
1999,S300188,F,white,10A,florida,0
1999,S300189,M,white,11B,new_york,0
1999,S300190,F,white,12A,michigan,0
1999,S300191,M,white,11A,florida,0
1999,S300193,M,white,10A,new_york,1
1999,S300194,M,white,10A,georgia,0
1999,S300195,F,white,11A,california,0
1999,S300196,M,white,11B,florida,0
1999,S300197,M,white,11A,ohio,0
1999,S300198,M,white,12B,georgia,0
1999,S300199,F,white,11A,georgia,0
1999,S300200,M,white,11A,california,0
1999,S300201,F,white,10A,florida,0
1999,S300202,F,white,10B,michigan,0
1999,S300203,F,white,10A,ohio,0
1999,S300204,M,white,10B,north_carolina,0
1999,S300205,M,white,10A,georgia,0
1999,S300206,F,white,10B,georgia,0
1999,S300208,M,white,10A,california,0
1999,S300209,F,white,11B,new_york,0
1999,S300210,F,white,10B,illinois,0
1999,S300211,M,white,10A,ohio,0
1999,S300212,F,white,11B,north_carolina,0
1999,S300213,F,white,10B,georgia,0
1999,S300214,F,white,11A,texas,0
1999,S300215,F,white,10B,north_carolina,0
1999,S300216,M,white,11A,michigan,0
1999,S300218,M,white,11A,california,0
1999,S300219,F,white,10A,illinois,0
1999,S300220,M,white,10A,georgia,0
1999,S300221,M,white,11B,texas,0
1999,S300222,M,white,10A,california,0
1999,S300223,M,white,10A,new_york,0
1999,S300224,M,white,12A,florida,0
1999,S300225,F,white,11B,ohio,0
1999,S300226,M,white,10B,michigan,0
1999,S300227,F,white,11A,texas,0
1999,S300228,F,white,10A,california,0
1999,S300229,M,white,11A,georgia,0
1999,S300230,M,white,10B,new_york,0
1999,S300231,M,white,10B,texas,0
1999,S300232,F,white,12A,georgia,0
1999,S300233,F,white,11B,pennsylvania,0
1999,S300234,M,white,10B,michigan,0
1999,S300236,F,white,12A,illinois,0
1999,S300237,F,white,12A,ohio,0
1999,S300238,F,white,11A,california,0
1999,S300239,F,white,11A,new_york,0
1999,S300240,F,white,11A,georgia,0
1999,S300241,M,white,11B,texas,0
1999,S300242,F,white,12B,michigan,0
1999,S300243,F,white,10B,ohio,0
1999,S300244,F,white,10A,ohio,0
1999,S300245,M,white,11B,illinois,0
1999,S300246,F,white,10A,michigan,0
1999,S300247,F,white,10B,texas,0
1999,S300248,F,white,10A,california,0
1999,S300249,F,white,10A,north_carolina,0
